ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
5520,15,9,2022,75,L,410,15,1,10000
624,30,3,2022,79,P,346,18,6,50000
8471,22,8,2023,75,L,908,6,4,20000
6153,15,3,2024,34,P,920,10,9,20000
2859,23,1,2022,69,L,657,20,7,10000
3735,14,3,2022,64,P,567,18,14,30000
9828,8,12,2024,59,L,228,2,4,30000
5368,25,4,2022,74,L,24,1,2,10000
3720,12,9,2024,21,P,491,15,14,20000
2760,19,12,2022,49,P,742,6,4,10000
5556,10,11,2024,76,L,782,7,9,40000
8404,17,7,2023,46,P,173,17,6,50000
8428,16,4,2023,34,L,898,6,1,10000
2141,7,3,2024,57,L,748,11,8,40000
8626,24,4,2024,30,L,231,13,3,30000
6178,4,2,2023,78,P,596,14,11,50000
4532,13,11,2024,26,P,444,20,2,10000
8816,8,9,2022,58,L,988,13,14,30000
4185,25,8,2022,44,L,286,12,12,40000
784,8,2,2024,34,L,469,17,14,30000
5806,27,10,2024,75,P,719,5,10,20000
381,18,10,2024,43,P,304,19,5,40000
6196,15,3,2024,79,P,352,16,14,20000
2586,8,11,2024,43,P,818,17,8,10000
6585,9,5,2023,77,L,382,3,12,30000
5463,7,1,2022,51,P,749,9,6,20000
8342,16,6,2022,77,L,528,8,11,40000
2425,14,5,2024,45,L,78,4,14,10000
7803,20,6,2022,77,L,843,9,5,50000
394,11,11,2024,71,L,227,1,12,30000
2309,11,11,2023,62,P,804,9,7,30000
1504,21,3,2022,67,P,431,6,10,20000
6386,7,2,2023,70,L,815,18,2,40000
5532,3,2,2023,35,P,973,6,2,10000
8987,14,4,2023,46,L,298,15,8,50000
576,8,5,2023,65,L,570,9,1,10000
1336,22,3,2024,25,P,138,3,8,50000
4674,21,10,2022,57,L,472,5,2,20000
5509,30,8,2024,24,L,655,20,4,10000
6823,25,9,2023,32,L,150,5,14,10000
2305,7,9,2024,44,P,893,8,14,10000
6245,17,10,2024,39,L,649,11,9,40000
8940,17,4,2022,41,P,821,17,13,10000
2096,29,9,2023,51,P,688,3,13,30000
24,4,2,2022,70,P,577,8,2,30000
107,21,8,2023,60,L,787,7,5,20000
6561,13,7,2022,40,L,791,15,2,50000
937,16,11,2022,50,P,353,12,8,10000
4361,20,3,2022,75,P,799,19,3,10000
7661,29,12,2023,31,L,96,17,13,50000
3806,24,8,2022,34,P,259,20,2,30000
7414,14,6,2022,66,P,137,3,3,40000
1331,7,9,2022,27,L,607,7,9,10000
9483,16,8,2023,24,P,79,8,12,40000
2509,17,12,2023,59,P,35,2,14,50000
4076,30,8,2023,39,L,452,4,9,20000
6569,7,7,2023,76,P,908,5,13,40000
9980,18,3,2024,40,P,853,20,3,50000
1450,1,6,2022,80,P,261,20,12,20000
3024,28,6,2023,45,P,888,4,5,30000
2938,21,4,2023,78,P,335,17,1,40000
5304,14,12,2024,43,L,196,19,13,40000
1133,26,1,2024,46,L,684,18,13,50000
2447,26,3,2023,64,P,812,17,4,20000
240,1,9,2023,48,P,119,17,1,30000
9872,25,12,2024,21,P,683,17,8,20000
2668,19,3,2022,45,P,507,14,5,10000
6054,1,1,2024,47,P,686,19,4,20000
6632,14,7,2022,80,L,218,15,11,30000
1489,16,1,2022,48,P,203,4,11,30000
1730,21,12,2022,67,L,665,18,10,50000
2024,24,6,2022,44,L,789,1,9,30000
3480,14,3,2023,48,P,956,12,13,30000
8151,3,10,2023,26,P,675,3,5,50000
420,26,6,2022,33,L,480,2,3,20000
273,21,7,2023,72,L,178,2,13,30000
2870,17,10,2024,38,P,938,14,8,30000
1441,10,9,2023,68,P,969,14,2,20000
8897,13,3,2022,58,P,22,15,9,50000
4081,21,9,2023,63,P,549,16,3,10000
7625,4,5,2023,42,L,9,8,9,40000
6126,24,9,2024,51,L,167,3,7,20000
2720,7,4,2022,53,P,219,7,13,20000
7929,16,6,2022,52,L,581,17,7,10000
77,25,1,2023,78,L,547,9,14,20000
1354,8,3,2024,71,L,457,17,7,30000
7729,21,11,2024,43,P,295,18,6,50000
4666,20,5,2022,72,P,51,3,7,20000
455,5,7,2023,28,P,64,4,3,30000
4141,26,4,2023,51,P,278,13,1,20000
9629,31,12,2023,51,L,588,9,9,40000
4324,29,12,2022,23,P,97,7,14,30000
3641,4,10,2022,79,P,652,3,8,20000
292,18,6,2023,73,L,346,16,8,40000
529,1,1,2024,78,L,381,5,7,30000
5649,17,4,2022,35,P,293,2,8,50000
5391,13,2,2024,52,L,398,18,3,20000
9201,23,8,2022,29,L,124,15,3,50000
3602,5,12,2022,63,P,760,18,10,50000
4421,9,12,2024,75,L,278,19,7,20000
3463,29,3,2024,38,L,489,17,10,30000
6831,13,3,2024,28,L,482,16,6,40000
8088,2,3,2022,76,P,162,1,4,50000
1956,4,11,2022,55,P,418,6,5,20000
9582,30,5,2024,52,L,906,12,7,20000
8610,30,2,2024,46,L,542,2,1,50000
1975,13,11,2024,39,P,133,14,10,40000
2187,23,5,2022,77,P,542,5,14,20000
4031,7,5,2022,45,L,332,15,2,40000
1238,27,9,2024,60,L,669,6,9,20000
6055,17,7,2023,50,L,47,2,7,10000
7925,19,4,2024,34,L,955,16,7,40000
4945,1,10,2024,25,L,102,14,6,30000
3898,18,10,2023,49,L,316,2,4,30000
3375,10,8,2022,52,P,889,12,12,40000
498,18,12,2022,69,L,769,15,3,20000
4660,1,2,2024,64,L,449,15,8,40000
8137,11,5,2024,70,P,437,18,9,10000
3974,24,9,2024,30,L,128,4,4,10000
3999,1,11,2023,40,P,104,2,8,30000
1544,6,12,2023,48,L,911,7,10,40000
118,24,1,2024,31,P,462,2,11,20000
275,21,1,2022,22,P,865,3,3,40000
3595,18,12,2023,41,P,101,6,2,10000
7548,11,7,2023,44,L,590,14,5,30000
6330,2,3,2024,77,P,182,3,10,30000
7858,22,6,2024,72,L,131,15,13,20000
3335,17,2,2022,47,L,48,4,5,10000
3469,27,6,2023,25,L,958,20,7,40000
2254,17,10,2024,73,P,553,5,7,10000
6636,27,1,2024,27,L,94,13,12,20000
1484,27,11,2024,40,P,339,1,5,20000
4550,26,12,2024,24,L,389,1,4,40000
5064,3,12,2022,38,L,408,20,9,10000
5021,6,12,2024,52,L,943,7,1,10000
3963,27,6,2023,36,L,522,9,2,20000
7925,11,4,2023,31,P,642,13,2,50000
1437,11,11,2022,43,P,792,18,10,40000
1362,29,11,2022,73,L,626,12,10,20000
419,15,3,2024,47,L,262,12,10,10000
7873,25,4,2022,48,P,82,12,13,50000
3693,6,5,2024,54,L,261,8,6,10000
5334,28,10,2022,56,L,751,1,3,30000
6800,9,2,2024,62,L,94,11,10,50000
1541,2,1,2023,70,L,548,12,9,20000
6611,18,8,2024,72,P,430,8,6,50000
6004,4,2,2024,58,L,518,10,6,30000
9284,4,11,2023,21,P,506,16,2,10000
7236,20,7,2023,22,P,377,2,1,30000
2491,20,7,2022,40,P,697,3,5,30000
5326,2,4,2022,42,P,14,3,2,30000
3558,25,9,2024,21,L,98,16,3,40000
2,26,10,2022,73,P,83,6,9,40000
2063,3,12,2022,56,L,272,18,4,10000
8995,26,3,2022,70,L,75,4,11,20000
378,5,10,2024,25,P,632,3,12,30000
1938,23,10,2022,58,L,501,6,3,10000
8622,12,7,2024,76,P,167,14,6,10000
6743,12,10,2024,61,L,715,18,3,50000
3649,19,10,2023,53,P,392,1,6,40000
3844,3,2,2024,54,L,586,3,8,20000
908,12,10,2023,71,L,405,14,11,20000
9040,10,10,2023,47,L,68,1,14,10000
7213,28,2,2023,79,P,995,12,2,20000
9412,17,2,2022,62,L,540,11,2,20000
875,15,2,2022,26,P,842,6,1,30000
4103,23,9,2023,48,L,275,14,3,40000
5009,7,10,2023,42,L,509,6,3,30000
4845,9,3,2024,42,P,455,3,3,10000
7608,15,4,2024,23,L,45,9,9,50000
5464,1,11,2022,55,L,48,6,10,50000
4075,11,11,2024,66,L,799,1,2,40000
5567,29,6,2024,41,L,751,12,14,30000
6639,3,4,2022,71,L,24,11,5,50000
7861,28,12,2023,56,P,437,14,6,40000
373,5,7,2022,63,P,848,2,4,40000
8036,21,8,2024,62,P,349,5,4,50000
141,23,4,2024,72,L,137,14,2,40000
6065,26,9,2023,63,P,332,4,14,20000
8130,18,5,2023,52,L,140,18,9,50000
1437,3,9,2022,74,P,429,16,3,50000
3838,7,1,2022,31,L,111,13,10,10000
6436,23,1,2022,70,P,985,2,5,20000
1269,3,12,2023,50,L,631,7,3,10000
6525,24,7,2022,41,L,519,6,5,20000
672,1,5,2024,78,L,177,16,4,20000
3952,19,9,2023,79,L,237,16,8,50000
3463,17,3,2024,48,P,675,20,9,50000
1011,6,8,2023,35,P,706,19,1,50000
8898,8,1,2024,21,L,318,14,9,20000
2052,20,10,2022,50,L,900,16,10,30000
2391,8,2,2022,59,P,384,10,8,20000
2285,2,8,2022,40,P,350,16,13,20000
8557,22,8,2023,24,P,38,20,11,20000
8388,25,1,2024,28,P,447,6,4,40000
9224,5,1,2023,64,L,145,17,8,10000
3767,12,3,2024,66,P,175,6,13,20000
4566,13,5,2023,80,P,890,6,7,10000
9073,22,2,2022,43,L,259,15,7,10000
2450,20,7,2024,66,L,256,16,5,30000
4036,12,6,2022,51,P,827,3,6,30000
3961,19,9,2024,62,L,156,5,13,50000
5505,14,2,2024,74,L,623,7,8,20000
9220,25,9,2024,27,L,544,14,4,30000
4813,21,1,2022,21,P,993,14,1,30000
7780,5,11,2022,56,P,116,2,13,40000
8253,30,2,2023,54,P,132,17,1,10000
3071,19,2,2024,63,L,351,1,5,40000
7691,1,5,2023,41,L,919,20,8,30000
54,18,6,2024,37,P,491,15,2,20000
8897,7,5,2022,27,L,419,20,2,50000
1587,23,6,2023,72,P,783,10,4,10000
6280,29,3,2024,21,L,516,14,2,30000
7394,8,4,2022,37,L,829,18,7,50000
681,1,4,2022,39,P,381,20,1,40000
791,19,7,2022,77,P,632,3,9,20000
6224,16,11,2023,46,P,771,15,12,30000
2643,10,2,2023,50,L,410,20,14,30000
1154,6,8,2023,65,L,530,19,10,40000
3180,30,3,2022,79,L,665,18,6,30000
1372,21,4,2024,36,L,556,6,11,40000
3490,17,1,2023,77,L,878,19,6,50000
7416,17,9,2023,24,P,41,8,13,40000
8094,3,7,2024,46,L,984,2,8,50000
7724,22,9,2024,68,P,101,4,4,50000
8540,8,3,2022,56,P,482,3,3,30000
2731,2,1,2022,42,P,546,17,3,30000
6416,7,7,2022,51,L,244,1,11,30000
6673,28,10,2023,34,P,139,10,1,30000
1604,19,1,2024,29,P,406,18,6,30000
9798,14,5,2022,69,P,637,19,3,50000
1649,31,9,2022,27,P,959,9,8,50000
5196,6,3,2022,60,L,881,20,13,50000
6100,15,1,2024,29,P,974,13,6,50000
7681,22,4,2024,36,P,828,16,7,50000
9029,2,6,2024,46,P,538,8,5,30000
6308,22,9,2024,73,P,315,10,12,30000
3524,18,11,2022,27,P,184,19,8,30000
6818,8,4,2023,78,L,975,4,8,40000
4500,7,10,2023,38,P,563,8,9,30000
3145,5,1,2024,60,L,416,13,8,50000
3461,22,5,2024,57,L,72,13,4,30000
7310,4,10,2022,50,P,267,12,5,20000
1984,26,11,2023,74,P,961,18,1,30000
4017,16,2,2024,49,L,360,8,14,40000
2717,6,5,2024,54,L,655,15,3,20000
3000,14,3,2024,46,L,567,17,6,20000
3505,20,5,2022,63,L,609,17,11,20000
3700,7,8,2024,72,P,830,18,9,40000
7067,31,4,2022,53,L,126,8,6,40000
9411,6,6,2023,48,L,415,19,9,10000
2606,17,10,2023,69,L,896,15,9,30000
1229,4,6,2024,42,P,672,15,6,50000
3439,5,9,2023,45,P,519,15,2,20000
2874,22,6,2023,76,L,429,4,4,50000
769,4,3,2022,55,L,545,3,5,30000
4989,28,11,2023,23,L,561,3,5,30000
5838,13,2,2022,31,L,325,17,6,30000
5524,1,6,2023,30,P,905,18,10,50000
2327,17,7,2022,26,P,447,7,3,10000
3521,29,7,2023,58,P,611,14,8,30000
5313,3,10,2022,29,L,787,17,9,50000
989,2,4,2023,78,L,729,17,10,10000
7099,11,4,2024,67,P,174,19,10,20000
9281,28,10,2022,50,P,926,1,2,50000
8833,2,1,2022,45,P,751,2,2,20000
7466,6,10,2024,46,L,209,5,8,20000
7269,6,8,2024,60,P,156,13,1,20000
2422,27,8,2022,48,P,955,12,5,20000
9184,22,3,2023,53,P,316,12,1,50000
4647,10,6,2022,35,P,285,9,3,20000
538,6,7,2023,40,L,794,6,11,50000
161,12,1,2023,48,L,338,20,9,40000
1616,14,12,2022,68,P,784,12,2,10000
6808,20,2,2024,32,P,938,11,1,20000
196,27,1,2022,65,L,241,11,13,10000
623,9,2,2023,67,L,657,5,1,20000
6723,3,10,2022,67,P,907,17,12,10000
204,30,8,2022,39,P,43,13,5,50000
4028,24,3,2023,42,L,606,12,8,50000
8729,9,12,2024,61,L,533,8,11,20000
4739,5,8,2024,73,P,233,20,3,50000
1455,2,5,2022,44,P,879,2,9,40000
8404,31,8,2024,65,L,355,4,14,20000
9797,28,12,2022,59,L,253,4,4,40000
2299,21,1,2022,41,P,813,5,11,30000
2563,6,7,2022,22,L,15,10,14,10000
1905,18,8,2022,50,L,341,8,6,10000
4913,2,11,2024,27,P,688,9,6,30000
7420,17,3,2023,79,L,316,17,12,10000
7375,25,9,2023,27,L,276,18,4,40000
7433,16,1,2022,30,P,98,13,9,30000
512,6,6,2023,42,P,269,18,5,50000
9027,8,8,2022,45,L,920,12,6,50000
1018,15,10,2024,77,P,86,5,8,30000
8632,15,1,2023,52,L,471,4,7,30000
5276,24,9,2024,31,P,520,12,9,50000
2305,30,7,2024,30,L,586,4,4,10000
599,12,1,2024,60,L,540,7,2,10000
468,13,2,2024,52,L,270,2,9,40000
2140,22,1,2022,32,L,335,15,4,30000
5900,24,9,2022,53,P,645,14,8,50000
598,26,5,2023,69,L,375,3,11,50000
4843,5,10,2022,67,P,102,18,5,20000
8451,1,3,2024,48,L,159,8,6,10000
8887,29,10,2022,51,L,789,15,4,20000
2228,1,8,2022,36,P,819,4,10,40000
8759,9,7,2023,30,L,900,8,14,10000
2342,12,3,2024,34,P,408,13,2,40000
9389,29,8,2022,26,L,516,20,11,40000
281,14,7,2024,59,P,725,17,11,40000
6032,19,7,2023,40,L,967,13,2,10000
7158,15,7,2022,78,L,86,12,14,40000
3173,16,12,2024,48,L,771,9,2,40000
1288,3,11,2023,29,P,658,11,11,40000
8053,5,8,2022,35,P,810,17,6,40000
49,18,5,2023,40,P,414,10,1,40000
1528,10,9,2024,45,L,849,5,3,50000
1482,22,10,2022,51,L,691,11,7,30000
153,4,11,2023,33,L,938,1,9,10000
5263,9,3,2024,26,P,333,16,11,50000
1226,24,1,2023,37,L,702,15,5,40000
6790,16,7,2024,26,P,447,11,9,20000
1101,11,12,2024,50,P,466,5,10,50000
8159,30,4,2022,43,P,677,4,2,20000
1101,26,5,2024,33,L,363,5,7,40000
7706,4,4,2022,74,L,92,18,13,40000
1060,13,1,2024,57,L,951,18,2,10000
3966,24,12,2022,39,P,589,3,7,10000
6687,27,7,2023,36,L,343,13,8,20000
3376,12,10,2022,31,P,62,1,6,40000
350,11,9,2024,53,L,636,5,13,20000
2236,16,1,2023,30,L,91,10,8,50000
1910,25,6,2024,74,P,837,4,4,20000
9986,23,10,2023,56,P,274,9,4,50000
2105,30,12,2023,37,L,601,12,14,40000
1701,19,5,2023,49,L,804,12,2,40000
5390,20,3,2023,44,P,521,9,7,50000
6999,17,7,2024,62,P,578,10,9,50000
1122,19,9,2024,40,L,550,17,12,50000
589,6,12,2024,74,L,614,3,1,40000
7262,29,11,2023,25,L,473,16,14,40000
2495,24,4,2022,57,P,479,20,6,10000
9836,3,6,2024,45,P,244,6,8,10000
6877,27,6,2024,76,L,893,15,1,20000
7113,14,3,2024,26,P,239,13,5,20000
1846,4,3,2024,80,P,638,10,13,10000
655,24,12,2023,29,P,728,10,1,40000
8238,15,4,2022,49,P,78,1,1,50000
4002,3,1,2022,75,L,841,13,14,20000
4555,26,9,2024,69,P,417,14,14,10000
164,31,4,2024,36,L,484,20,7,40000
1986,8,1,2024,52,L,726,8,12,20000
6027,30,4,2024,69,L,925,17,7,20000
8050,10,10,2022,45,P,122,6,7,40000
4180,18,9,2023,62,L,470,12,12,10000
9780,2,2,2024,75,P,815,3,1,40000
3866,25,10,2024,55,L,259,15,12,50000
8832,29,9,2024,70,L,783,4,6,40000
7455,7,7,2024,23,L,156,15,2,10000
4981,7,12,2023,44,L,213,11,6,30000
7818,18,3,2023,70,L,246,2,7,40000
3075,2,5,2024,54,L,331,9,3,10000
6156,16,2,2022,43,P,215,19,6,40000
9404,19,5,2022,74,P,282,13,8,20000
6029,19,1,2024,55,P,680,4,13,40000
7786,23,4,2023,55,L,148,12,3,20000
415,17,4,2022,38,P,731,20,14,40000
5751,24,5,2023,44,P,6,11,2,10000
8731,9,1,2022,79,P,375,11,10,20000
5522,1,3,2023,42,L,518,19,4,10000
8637,29,9,2022,59,P,260,4,14,40000
7301,24,5,2023,41,L,677,6,9,40000
5535,23,5,2024,38,P,953,14,1,20000
4944,6,5,2024,22,L,983,1,2,40000
3119,30,8,2022,65,L,403,11,8,10000
9961,17,6,2023,61,P,679,17,6,20000
6015,20,7,2024,21,L,550,8,11,50000
8997,23,9,2023,60,P,722,5,10,20000
9364,18,6,2022,33,L,554,4,14,50000
8121,7,8,2024,51,L,16,2,3,40000
8148,15,8,2022,42,P,55,4,6,40000
6901,27,3,2023,40,L,989,1,10,30000
3565,27,5,2022,65,L,975,20,4,20000
7120,29,10,2023,48,L,944,14,14,30000
2457,11,5,2024,44,L,525,2,6,20000
6138,26,4,2023,24,P,657,6,2,30000
3114,16,2,2023,71,P,997,16,11,40000
2792,24,2,2022,59,L,79,9,6,30000
44,11,5,2022,52,P,714,10,13,40000
9036,11,11,2023,29,L,234,9,9,30000
4521,7,7,2024,44,L,453,7,3,10000
3718,29,3,2024,53,L,930,13,9,40000
6120,31,10,2023,36,L,521,8,11,20000
3434,23,7,2022,56,P,110,19,9,40000
3297,8,6,2023,25,L,352,7,14,40000
8017,24,12,2023,80,L,854,5,13,20000
3811,22,7,2023,69,P,158,1,12,30000
2769,19,1,2024,62,L,346,7,6,30000
637,1,10,2024,69,P,954,10,5,10000
3630,15,1,2024,52,P,366,5,6,30000
905,1,1,2022,47,L,201,6,2,20000
5393,21,2,2022,36,L,91,18,4,50000
1917,21,6,2022,39,L,806,19,1,30000
2368,11,6,2024,49,L,636,16,7,10000
1576,14,11,2023,67,L,717,8,14,40000
8914,30,7,2023,60,L,294,3,5,50000
449,26,1,2023,62,P,920,7,7,30000
497,17,1,2022,21,P,692,20,5,10000
9767,2,8,2023,41,P,563,20,11,30000
9194,22,7,2022,38,P,958,15,9,40000
3190,2,4,2023,46,P,492,17,4,20000
4731,1,2,2022,80,L,395,8,3,20000
2835,24,5,2023,39,P,915,11,7,50000
6230,4,11,2023,34,L,435,20,9,20000
1517,20,3,2023,54,L,937,13,7,50000
7251,30,2,2023,27,L,816,16,11,30000
8156,20,10,2022,33,L,289,17,14,40000
1850,2,1,2022,21,L,613,7,8,10000
3815,20,9,2023,52,L,103,7,12,20000
5540,19,10,2022,48,L,636,17,9,30000
5043,31,7,2024,63,P,464,2,9,30000
2070,20,10,2022,38,P,42,16,6,50000
5092,19,9,2024,23,L,594,19,2,20000
3243,14,10,2024,74,P,316,7,12,40000
8628,5,8,2023,51,L,285,2,7,20000
3750,23,8,2024,56,L,505,3,1,20000
5560,28,6,2024,21,L,778,5,14,20000
9941,20,9,2024,36,P,639,5,6,20000
8985,15,5,2022,76,L,937,1,9,30000
7829,31,12,2022,32,P,404,19,2,20000
6628,20,11,2023,66,P,101,20,5,20000
7548,2,12,2023,50,L,981,11,5,10000
9484,14,10,2022,39,P,991,12,13,30000
961,14,7,2024,78,P,578,20,5,50000
9382,17,11,2024,59,P,564,5,3,40000
6329,2,10,2023,29,L,620,6,14,20000
8132,5,4,2022,74,L,986,18,13,50000
3347,21,12,2023,79,L,141,4,1,30000
4874,26,11,2024,63,L,985,12,13,40000
6836,31,10,2022,79,P,639,11,3,50000
7092,31,1,2022,35,P,501,2,3,40000
5523,3,8,2024,28,P,509,5,11,30000
569,3,1,2024,58,P,235,1,1,20000
7590,6,10,2024,73,P,473,11,12,40000
1603,29,6,2024,39,L,81,15,8,20000
6418,4,9,2022,77,P,465,19,6,40000
9181,12,6,2024,32,P,623,7,8,40000
3130,7,11,2024,49,L,492,4,4,20000
2963,16,8,2024,23,L,742,9,1,40000
2486,18,6,2023,44,P,431,17,12,10000
711,15,11,2022,52,L,981,9,2,50000
9918,29,4,2024,47,L,850,3,14,20000
7992,23,12,2024,72,L,410,3,13,20000
1434,30,4,2022,79,L,915,18,10,40000
8020,19,5,2023,32,P,892,3,2,40000
9096,18,1,2024,24,L,661,1,6,10000
1426,7,9,2022,79,P,724,5,6,50000
7753,14,11,2023,37,L,878,7,1,10000
4142,25,9,2023,78,L,630,9,6,30000
5743,6,3,2024,76,L,939,10,2,10000
7939,14,8,2022,31,L,475,20,6,50000
3570,9,11,2024,43,P,798,13,8,20000
1230,23,11,2024,31,L,499,5,9,50000
307,16,2,2022,70,P,248,2,8,10000
140,18,2,2023,55,L,524,13,2,30000
8902,8,5,2022,54,P,309,9,9,30000
2226,9,3,2022,58,P,303,17,4,40000
4602,27,3,2023,51,P,973,9,12,10000
4799,23,11,2023,43,L,44,10,1,20000
8090,20,9,2024,22,L,338,8,4,10000
1412,27,8,2024,63,P,97,19,12,40000
1628,6,8,2023,65,L,68,12,6,20000
1511,10,3,2023,59,L,184,19,9,30000
6304,24,3,2022,37,L,724,6,3,50000
1575,19,3,2024,60,P,956,9,5,20000
4847,23,9,2024,45,P,808,5,5,10000
2368,5,4,2022,61,L,85,18,6,20000
9930,1,7,2024,30,L,68,20,7,20000
5243,30,11,2024,29,P,546,11,6,10000
9783,19,12,2023,65,P,683,16,11,20000
924,31,12,2024,78,L,125,9,6,10000
6125,27,9,2023,62,L,711,4,3,30000
3342,4,2,2024,52,L,929,16,1,30000
2340,17,7,2024,76,P,795,9,8,10000
8977,7,9,2023,26,L,824,6,13,30000
2743,21,5,2024,54,P,861,11,6,30000
3499,28,1,2022,22,P,124,4,10,20000
3264,25,2,2023,46,P,843,1,10,30000
7055,28,4,2023,69,P,93,15,2,30000
6587,29,3,2023,63,L,691,3,5,10000
5072,15,8,2022,56,L,983,17,9,40000
3065,13,3,2024,76,L,401,12,2,20000
9642,30,11,2022,54,P,668,9,11,40000
6999,20,1,2023,24,L,739,9,6,10000
6371,18,1,2024,48,L,824,20,13,30000
958,21,6,2023,57,P,205,3,9,10000
351,15,2,2023,53,P,5,11,6,50000
2880,30,3,2022,35,P,224,3,13,10000
4551,7,12,2024,21,L,387,6,11,30000
5728,8,7,2024,40,L,119,10,8,20000
9256,20,10,2023,48,P,837,7,7,40000
3868,22,3,2022,54,L,241,19,6,10000
9584,29,6,2024,74,L,931,17,1,10000
465,31,11,2022,59,P,395,12,4,20000
6089,21,1,2022,76,L,550,11,9,20000
2958,30,4,2024,21,L,201,9,14,30000
7828,23,12,2022,76,P,663,7,13,40000
1304,9,11,2024,21,L,760,11,4,30000
6242,21,9,2023,39,L,193,13,14,50000
7488,25,7,2022,80,P,193,20,2,20000
1719,26,2,2024,72,L,818,9,8,40000
632,20,12,2022,26,L,924,12,14,40000
5801,5,5,2023,35,L,144,19,3,30000
8912,28,3,2024,69,L,13,3,8,30000
192,5,9,2024,22,P,307,15,4,20000
5376,4,6,2023,66,P,155,3,13,50000
6669,18,4,2022,28,L,331,16,12,50000
9631,6,5,2022,26,P,665,1,5,30000
5617,9,12,2024,57,P,688,17,12,30000
3410,31,12,2023,37,P,445,9,12,20000
310,24,6,2024,63,L,59,10,2,20000
7780,8,3,2024,59,L,335,5,14,10000
1625,13,3,2023,61,P,172,17,14,20000
4113,2,7,2023,37,P,594,18,9,30000
4169,2,6,2022,58,P,482,18,10,50000
1416,20,9,2024,24,P,315,3,12,40000
9930,6,8,2023,73,L,287,2,8,20000
2089,11,12,2022,44,P,935,4,6,30000
9014,13,10,2024,31,P,519,9,6,20000
7916,4,4,2024,29,P,133,17,7,10000
2826,21,4,2022,53,P,747,9,6,20000
3341,2,1,2023,62,L,253,9,14,10000
1656,15,1,2024,64,L,174,17,12,20000
9095,21,11,2024,72,L,966,8,10,20000
848,8,5,2023,80,L,936,14,2,10000
122,21,7,2023,48,P,244,8,1,20000
3430,17,9,2022,27,P,539,10,11,10000
9529,26,11,2022,59,P,848,6,10,20000
1110,13,7,2022,47,P,429,14,8,10000
5618,3,12,2022,52,L,540,14,8,40000
759,24,12,2024,64,P,625,17,1,20000
2547,19,12,2024,59,L,646,6,12,30000
5090,16,8,2022,60,P,654,7,8,50000
8761,20,3,2022,30,P,337,7,8,40000
9179,27,10,2024,61,L,410,14,6,20000
8128,22,1,2022,74,P,222,13,6,40000
8186,25,3,2023,67,P,753,6,10,50000
2844,22,9,2022,26,P,676,13,4,40000
4874,2,3,2023,39,L,54,12,8,10000
383,12,3,2023,40,L,852,8,3,20000
3031,10,7,2023,64,P,127,9,10,30000
2252,17,8,2023,39,P,982,6,12,10000
5723,21,7,2023,55,L,767,20,13,10000
6634,17,10,2024,71,P,79,16,4,10000
650,12,12,2023,64,L,653,19,13,40000
9001,29,5,2023,49,L,942,17,10,40000
2287,14,10,2024,58,L,242,4,10,30000
4046,12,4,2023,79,P,334,16,9,40000
1372,20,8,2022,31,L,655,7,7,20000
328,7,3,2023,28,P,678,18,9,20000
3767,14,8,2022,48,P,165,3,12,10000
3625,26,3,2024,22,P,75,3,10,40000
4368,10,9,2022,43,L,706,2,2,10000
4887,11,5,2024,28,L,380,18,4,30000
3635,23,5,2023,37,L,143,10,2,10000
8685,8,5,2024,75,L,412,6,13,20000
3600,29,8,2022,63,P,135,12,13,50000
7525,10,8,2023,44,L,819,16,7,50000
3532,23,7,2023,48,L,230,4,7,20000
8580,31,3,2024,59,P,182,20,13,40000
4131,3,3,2023,49,L,881,13,9,40000
4530,17,1,2024,43,L,131,6,14,30000
5844,21,12,2024,47,L,387,5,11,10000
6212,23,3,2023,54,L,127,14,3,50000
5302,2,6,2023,66,P,124,10,7,40000
4586,16,5,2024,28,P,122,4,11,30000
3136,16,12,2024,39,P,406,10,14,40000
3908,17,3,2022,51,L,532,16,6,50000
5157,17,6,2023,35,L,888,9,8,40000
5202,4,10,2024,27,L,954,16,9,50000
7553,16,3,2023,64,L,528,19,14,20000
1164,6,3,2022,34,P,903,6,4,30000
2549,5,9,2022,79,P,617,14,9,40000
6385,30,9,2024,72,P,903,3,10,10000
9968,11,9,2023,40,L,48,12,8,10000
5206,16,3,2024,67,P,968,16,6,30000
3118,8,10,2022,31,P,621,5,1,20000
52,26,3,2024,45,P,723,3,1,50000
601,10,9,2024,63,P,439,19,5,50000
993,6,9,2024,51,P,235,14,10,10000
5148,7,11,2023,49,L,524,18,10,30000
7295,30,8,2022,27,L,400,4,2,50000
9926,29,6,2022,36,L,728,13,8,50000
169,10,12,2023,45,P,923,10,14,50000
2139,16,12,2022,29,L,75,15,10,30000
545,22,5,2022,80,P,595,14,8,40000
8959,4,7,2022,80,P,371,10,11,50000
1461,17,6,2022,40,P,605,11,8,50000
7259,9,3,2024,55,L,154,9,6,40000
7242,31,5,2023,22,P,875,13,11,40000
8250,28,11,2023,31,L,498,5,11,10000
1169,9,1,2022,37,L,388,12,2,30000
4991,24,2,2023,57,L,802,19,9,40000
4988,18,3,2023,79,L,364,2,13,50000
113,9,4,2024,25,P,119,1,6,50000
6404,8,11,2023,28,L,326,19,13,50000
3792,7,4,2022,61,P,425,18,13,30000
